"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"CGI_10013331" 107.845617284104 1.70594176770401 0.476572143113155 3.57960865391782 0.000344109150783476 0.00466206132875814
"CGI_10013345" 36.5056749856424 -1.29127097792358 0.432889920414797 -2.98290839547912 0.00285523437513819 0.0221442269607044
"CGI_10013348" 101.554044018168 -2.0277216343163 0.540440788699204 -3.75197741679871 0.000175445271467068 0.00281394377098595
"CGI_10013362" 43.3958089891259 -1.38007819210301 0.523096516166387 -2.63828595574901 0.00833262846952046 0.0484930580771657
"CGI_10013372" 332.905822747119 1.77108844327357 0.348508608031441 5.08190731149397 3.73663746215428e-07 1.91645168821676e-05
"CGI_10013380" 102.95029661455 -1.17746788645085 0.419956966163002 -2.80378224752159 0.0050507003462274 0.0338378285926586
"CGI_10013389" 82.3896913685197 1.89454890722356 0.431522999120178 4.39037759536875 1.13153997472022e-05 0.000319009934487892
"CGI_10013392" 18.7583756151796 1.5920478055368 0.597947537097247 2.66252088480111 0.00775577565303207 0.0461987738702264
"CGI_10013400" 99.9656021385522 2.44049592038367 0.441910321783899 5.52260447443703 3.34011067578026e-08 2.36770003523237e-06
"CGI_10013419" 726.37263575832 1.31916107412986 0.412324472813468 3.19932761965026 0.00137748535525466 0.0132046589809945
"CGI_10013426" 88.3897618317224 1.32705044091978 0.473596000256889 2.80207273752303 0.0050775424120168 0.0339588234227558
"CGI_10013440" 80.4866412427938 1.87217282420288 0.580677549452205 3.2241178016423 0.0012636140696161 0.012413140813026
"CGI_10013447" 246.596856152245 0.969670302232693 0.362683223996992 2.67360119816497 0.00750416312223303 0.0452042420860195
"CGI_10013451" 243.791808565749 1.5843424015831 0.373895660299939 4.23739179083314 2.26131342674107e-05 0.000557074716091057
"CGI_10013456" 147.724735896731 1.80955752289468 0.516636668644879 3.50257276093291 0.000460787911860671 0.00582221571979744
"CGI_10013469" 103.62324371237 -1.23036486420768 0.438424730884201 -2.8063308876904 0.00501092073257364 0.0336420522895926
"CGI_10013496" 257.087342005621 -1.14989112762338 0.339461075355347 -3.38740200601698 0.000705579179142124 0.00809049814755113
"CGI_10013506" 23.140463641009 -2.15297120021099 0.640286590267728 -3.36251177665732 0.000772368315370195 0.00867767273134979
"CGI_10013515" 998.743702683748 0.904053943937679 0.269975326175476 3.34865395569545 0.000812051502427167 0.00899431111348597
"CGI_10013542" 56.4065663091448 -2.7397326598522 0.511115143026191 -5.36030422348846 8.30819205151428e-08 5.29275561008047e-06
"CGI_10013543" 45.7316213143812 -2.99040794299155 0.611192968271683 -4.89273944274549 9.94420200273979e-07 4.23819088173107e-05
"CGI_10013546" 306.456310177021 -0.869048912000428 0.281959942595511 -3.08217154536428 0.00205496374501948 0.0177076040600729
"CGI_10013574" 216.046985647745 -1.92981148120621 0.410788752976675 -4.69781966332411 2.6295344221192e-06 9.52930678003916e-05
"CGI_10013578" 547.098371797027 1.07138559064535 0.295978796521616 3.61980521319912 0.000294824870398115 0.00413027804548471
"CGI_10013581" 491.801991260819 2.37902938162431 0.459489508965082 5.17754885630066 2.24820080499986e-07 1.24067883937925e-05
"CGI_10013584" 137.18304110041 1.24853513635415 0.426307318531102 2.92872085953425 0.00340359932257133 0.0253261267625431
"CGI_10013593" 18.6400953715179 1.57157911906297 0.59544059989306 2.63935499081726 0.00830639505657768 0.0484144169011956
"CGI_10013628" 6039.07249721072 -1.11189097945243 0.339369061718358 -3.27634750740829 0.00105159083301971 0.010835802022875
"CGI_10013631" 283.995134122394 1.77546758437947 0.392702534084096 4.5211513302821 6.15041987125459e-06 0.000193195541838232
"CGI_10013633" 681.046961625808 1.63964004853954 0.301308760397621 5.44172710536458 5.27664666196154e-08 3.56144226002133e-06
"CGI_10013634" 58.6453537585695 -1.24802389619601 0.431105122250489 -2.89494100575975 0.00379229796646243 0.0274752441656392
"CGI_10013638" 79.5503896173017 1.21373194553942 0.453602988404949 2.67575826563091 0.00745604018495712 0.0450638700393081
"CGI_10013643" 393.32443983969 1.67499959966384 0.462540128509697 3.62130655573753 0.000293118937115734 0.00411590674576432
"CGI_10013652" 262.62541204493 1.51960085092564 0.45847887231565 3.31444029961634 0.000918267863771008 0.00984574687222999
"CGI_10013657" 986.439756076585 1.71379982461664 0.438407857729394 3.90914486225855 9.26234117648715e-05 0.00168839524935004
"CGI_10013666" 1048.75394670311 1.20153078691968 0.382172380310439 3.14394982165817 0.00166684018751693 0.0152919788394708
"CGI_10013675" 108.357042319073 -1.57195085063277 0.431171838880167 -3.64576419163973 0.000266598361938517 0.00384766284527481
"CGI_10013676" 190.650576607464 -1.32260621738479 0.416286309085184 -3.17715521389907 0.00148727415451203 0.0141007569448149
"CGI_10013678" 678.338431301422 1.62965049390974 0.307226464693356 5.30439490470425 1.13047348747679e-07 6.84162554620951e-06
"CGI_10013693" 349.749521033758 1.18101679360204 0.351001148269208 3.36470920230789 0.000766243707364461 0.00861419241542362
"CGI_10013694" 3132.70575503318 3.06990782772753 0.359056002054596 8.54994154160034 1.23150869409638e-17 7.45309061667129e-15
"CGI_10013731" 139.616076634365 1.9336002825768 0.48896182739898 3.95450150549079 7.66943889576923e-05 0.00147194854747977
"CGI_10013734" 470.086942008289 -1.19034683071584 0.43936771891199 -2.7092268718865 0.00674402066226014 0.0418902180850482
"CGI_10013745" 62.7254036306529 1.10436609223931 0.39969429795694 2.76302688801002 0.00572680486116688 0.0373073070281125
"CGI_10013755" 108.372239099359 -1.63918858078787 0.44471750003183 -3.68590977569028 0.000227887081543077 0.00340794543604973
"CGI_10013762" 286.292547388348 -2.25373660320456 0.5772818420526 -3.90404900869756 9.45966120417371e-05 0.00171578030792186
"CGI_10013766" 767.825000682425 1.3132712065105 0.37759527742887 3.47798631236294 0.000505195721399708 0.00626525513506359
"CGI_10013769" 237.433727035643 1.0897821682986 0.409954942747868 2.6582974240875 0.00785365493231743 0.0465983525984168
"CGI_10013770" 181.09049978388 -1.13733284858462 0.359077668506585 -3.16737282302969 0.00153822974515799 0.01446302395292
"CGI_10013772" 66.5965362749619 -2.43841068294128 0.527789834030533 -4.6200410195855 3.83664184034405e-06 0.000129717074959565
"CGI_10013773" 36.7475913163922 -1.25502284211369 0.461208546338122 -2.72116128826807 0.0065053012976715 0.040882745019219
"CGI_10013774" 186.089603492163 1.25687369505724 0.392276602598781 3.20404960869604 0.00135509125262939 0.0130520089033099
"CGI_10013782" 252.893679744282 -1.16125140752791 0.357616983240121 -3.24719311987538 0.0011654927719239 0.0116992737378239
"CGI_10013790" 1279.9737476701 3.02858499842621 0.381587843572076 7.93679633521699 2.07470306610509e-15 8.01453380174552e-13
"CGI_10013817" 102.000738107278 -0.978088015788646 0.346660726951898 -2.82145608009517 0.00478061831058012 0.032447441512857
"CGI_10013821" 44.3736658221208 -1.65747726182031 0.468843564580087 -3.53524584112572 0.000407395943793218 0.00531370743930292
"CGI_10013823" 69.1582191464029 -1.39619671692833 0.389713113841335 -3.58262698210552 0.000340156173255642 0.00463306487744144
"CGI_10013827" 348.070590957462 1.84369202270182 0.422680482842457 4.36190478988596 1.28934980367908e-05 0.000354151815969702
"CGI_10013828" 410.895364162811 2.38314073874868 0.427352527737545 5.57652192059166 2.45375007100601e-08 1.86179075825488e-06
"CGI_10013834" 54.0711585285721 -1.64230913089486 0.566910083539006 -2.89694817323153 0.00376811999027939 0.0273327952630893
"CGI_10013845" 4733.36218177297 1.50317738540918 0.331197096375984 4.53861885220979 5.66238779007378e-06 0.000182280696305992
"CGI_10013846" 471.522582476856 1.66821546753457 0.4411013763074 3.78193212975153 0.000155615795289374 0.00255457538813189
"CGI_10013861" 48.2898845715312 -1.27440350730386 0.482584677967068 -2.6407873384468 0.00827136202567053 0.0483032643737775
"CGI_10013874" 1044.23962929572 1.41342252773599 0.358505842089382 3.94253694583755 8.06242254999763e-05 0.00152321897833254
"CGI_10013877" 71.8543732513481 1.8413786462976 0.40869386784035 4.50552061382263 6.62104109140435e-06 0.000204441534108057
"CGI_10013920" 81.7829593799763 -1.00689532304187 0.381419685771388 -2.63986196990728 0.00829397997479118 0.0483836503078866
"CGI_10013925" 253.668635150375 1.64332560604772 0.478482247764773 3.43445470281189 0.000593747297159444 0.00712026151071788
"CGI_10013928" 78.9827167616448 -1.58909321128149 0.479884564799075 -3.31140721716448 0.000928280172899491 0.00992570955192176
"CGI_10013935" 1314.29914323714 1.40833889014745 0.401741816803879 3.50558202118891 0.000455610096164322 0.00578061279242448
"CGI_10013936" 208.199375897323 -1.98045821144348 0.401642278188887 -4.93090075171842 8.18513142827107e-07 3.65133283075404e-05
"CGI_10013940" 128.124946378792 2.53972586017663 0.483290372069862 5.25507232701399 1.47966310394076e-07 8.61050106254758e-06
"CGI_10013941" 61.9568435814002 1.34985717364857 0.479320170401058 2.81619104933371 0.00485967583878168 0.0328734256814159
"CGI_10013948" 735.521375536501 1.71920032971006 0.367312451237762 4.68048475872987 2.86197388630037e-06 0.000101686884304637
"CGI_10013950" 75.4125437233028 1.53867748496311 0.565677549589743 2.7200610773382 0.00652698592434088 0.0409216893141606
"CGI_10013954" 356.306896378529 -1.27952419983412 0.33422229367494 -3.82836281136459 0.000128998502403178 0.00218920718590714
"CGI_10013959" 1230.73122116707 1.26092747476685 0.42082134502534 2.99634866356629 0.00273233823854929 0.0215313945569014
"CGI_10013984" 766.787196192807 -1.06772783714791 0.384976329322747 -2.77348957798592 0.00554586167574162 0.0363893383213796
"CGI_10014004" 127.3598159689 -1.41485675323967 0.469259449613649 -3.01508420214989 0.00256907922623655 0.02072608459007
"CGI_10014014" 142.731150512279 -2.47223583370511 0.603684980907328 -4.09524157780004 4.21728405961294e-05 0.000908291926291015
"CGI_10014034" 956.127065476462 1.89601754011567 0.438715603579777 4.32174630818867 1.54799116330178e-05 0.000413899613283882
"CGI_10014035" 112.530027169801 2.33122394088672 0.499054072513307 4.67128527605505 2.99320889548411e-06 0.000105935089096315
"CGI_10014040" 261.357196093435 1.46062304958869 0.342571406700736 4.26370391987987 2.0106583342322e-05 0.000511281690704759
"CGI_10014049" 281.8600273213 1.15678752168433 0.345410875809172 3.34901881411347 0.000810982885180337 0.00898913630240184
"CGI_10014071" 94.1170217821159 -1.26415650887089 0.380569068718554 -3.32175316593002 0.000894537899331428 0.00964588556678667
"CGI_10014073" 86.3004500557882 -1.37407438019641 0.495893794696826 -2.77090456644345 0.00559008080380909 0.0366006156054662
"CGI_10014077" 22.7224340860022 -1.56370388312899 0.541840380583285 -2.88591241842419 0.00390280747094327 0.0280076570918759
"CGI_10014080" 70.3567340109223 -1.58894558673948 0.380337186952292 -4.1777287134923 2.94434537045042e-05 0.000691559308485094
"CGI_10014093" 288.321964884485 2.01358970566033 0.371266677316742 5.42356701714562 5.84212972846505e-08 3.88533726556819e-06
"CGI_10014097" 16.4132889111443 -1.65838868650899 0.586596016711763 -2.82713935871112 0.0046965884012407 0.0320448173667517
"CGI_10014107" 242.82619355425 1.38049126550139 0.399442686518093 3.4560434127234 0.000548167026909067 0.00667059017463875
"CGI_10014118" 286.390399759392 -1.20962866947932 0.38688938398624 -3.12654913664507 0.00176870944934805 0.0159492631121445
"CGI_10014120" 223.25284264584 0.914744072790992 0.296162556872589 3.08865537375989 0.00201064525909256 0.0174545237285232
"CGI_10014130" 133.561147833447 2.60233153673163 0.421828310713044 6.16917231641644 6.86483838390409e-10 8.30484809527838e-08
"CGI_10014146" 124.495414339139 -0.966986949109379 0.342599000797738 -2.82250370508309 0.00476502714143397 0.0324044918746528
"CGI_10014151" 712.203244230993 1.2439470192764 0.323842148479658 3.84121407641458 0.00012242728385041 0.00210491455074625
"CGI_10014153" 2525.3998009069 1.09539698548503 0.380828102631569 2.87635544203723 0.00402296417385166 0.0285316162267386
"CGI_10014154" 144.928024797825 1.50725540976637 0.51515292838693 2.92584071003141 0.0034352678179313 0.0255303817037907
"CGI_10014167" 1060.63284122999 1.49116575680654 0.460476452475059 3.2383105559286 0.00120239846101093 0.011988328642567
"CGI_10014170" 992.553639108939 4.12081053404841 0.517688962336311 7.96001235075856 1.72022107918054e-15 6.9405186474671e-13
"CGI_10014178" 80.7006782776847 -1.09818995903859 0.381288355118762 -2.88020849390096 0.00397412267122881 0.0283252870895887
"CGI_10014180" 227.764060160282 1.4127528076781 0.309710333028101 4.56152945839853 5.07823497142697e-06 0.000165828118959043
"CGI_10014181" 196.000340025137 2.01537245051008 0.3557782822271 5.6646865511134 1.47293537672572e-08 1.199220390127e-06
"CGI_10014182" 143.410163346911 1.07291467382738 0.357892527662267 2.99786832889636 0.00271875107951034 0.0214957382758183
"CGI_10014185" 1120.91278104694 0.946782017781479 0.345726065908869 2.73853235593478 0.00617140874105013 0.0394535553177839
"CGI_10014190" 64.4008398103489 -1.51084538522502 0.442934472302548 -3.41099074400565 0.000647272887528287 0.0076081342362757
"CGI_10014194" 248.529074493576 -1.68975503518904 0.553873905778971 -3.05079372318968 0.00228237318414379 0.0190173325063399
"CGI_10014195" 514.910706490116 -1.83339893458957 0.590021450689079 -3.1073428473632 0.00188777325237128 0.0167287403810633
"CGI_10014198" 128.793077699851 -1.41649162487996 0.441872552193292 -3.20565651305793 0.00134754740064796 0.013000970016251
"CGI_10014200" 607.856140104811 -0.8093510603197 0.297897333686261 -2.71687916875446 0.00659006618645812 0.0412725911284352
"CGI_10014236" 385.035130823094 -1.11476373218635 0.394195547028852 -2.82794602980323 0.00468477037504346 0.0319761995974771
"CGI_10014237" 243.579942889585 1.09555832706095 0.375148111112602 2.9203354478096 0.00349654796329282 0.025858788114682
"CGI_10014254" 25.5331089126681 1.7907650182677 0.583197303926025 3.07059893146358 0.00213629899698292 0.0181670466460056
"CGI_10014280" 177.293600465438 -2.76120343063261 0.498796063745339 -5.53573620830004 3.09923733041066e-08 2.21596771663564e-06
"CGI_10014291" 256.71905338631 -1.09818067855407 0.328802571160315 -3.3399394496177 0.000837966579785275 0.0092095164785602
"CGI_10014296" 722.668539089647 -1.51819764853913 0.53662785641453 -2.82914431368312 0.00466726477409346 0.0319081748754769
"CGI_10014297" 62.75391604883 1.69129947010301 0.595894230607861 2.8382544807956 0.00453610015688085 0.0312551933390242
"CGI_10014304" 118.959524290028 1.30721274767817 0.425948540768214 3.06894524235384 0.00214815961106299 0.0182423547262948
"CGI_10014307" 506.790483328269 1.32285048058853 0.428355616436465 3.08820622358931 0.00201368679800181 0.0174596454176317
"CGI_10014320" 5036.06682207325 1.71729107501717 0.494791281692726 3.47073834676747 0.000519029484188127 0.00640618580212076
"CGI_10014321" 20.5685772065039 1.61818256210633 0.535407686361562 3.02233718963379 0.00250830972575276 0.0203540602773213
"CGI_10014336" 436.583425121326 1.83379240838752 0.474549003852649 3.86428460180041 0.000111415257045857 0.00195068023811435
"CGI_10014339" 2929.55875421697 1.79443691962182 0.424616706694935 4.22601581927634 2.37865276964615e-05 0.000578911792033452
"CGI_10014342" 186.654805890189 -1.0424988323821 0.34888968973846 -2.9880471193161 0.00280766264497017 0.0218874722980157
"CGI_10014372" 5549.77754391195 0.904443426714334 0.334068970149369 2.70735538924774 0.00678216111225233 0.0420405999160305
"CGI_10014381" 1034.03360560174 4.26809114757669 0.387054878258787 11.0270956066416 2.82852594953877e-28 1.02709434279652e-24
"CGI_10014397" 183.92901192525 0.858698308235973 0.31889565546009 2.69272501375748 0.00708706949925063 0.0433241864742069
"CGI_10014406" 70.0557657130806 -1.29240838602861 0.485403088216458 -2.66254669037515 0.00775518098022018 0.0461987738702264
"CGI_10014410" 491.397607516671 1.05156133957753 0.306031687448037 3.43611914291091 0.0005901114001817 0.00709070984890731
"CGI_10014417" 214.451948717085 1.04286740204124 0.312741800893031 3.33459550038831 0.000854235618312384 0.00934307342534918
"CGI_10014420" 47.9818825317409 -1.28522742820458 0.4260617601118 -3.01652846729857 0.00255687208228442 0.0206597995220097
"CGI_10014427" 84.9214870472633 -1.81348965234854 0.390850823220458 -4.63985117750576 3.4866017323459e-06 0.000119891555023621
"CGI_10014428" 60.3304847323541 -1.43577254832 0.392165520751625 -3.66113916789063 0.000251096312725709 0.00367061566332364
"CGI_10014451" 398.441730472174 1.80686723060792 0.392299680579965 4.6058340601672 4.10815899302232e-06 0.000137615746637109
"CGI_10014457" 55.1541013282493 1.55427500764468 0.46381603961248 3.35105920214248 0.000805030898725971 0.00893953577814601
"CGI_10014467" 23.0344222909754 -2.15897941750619 0.568527434353991 -3.79749381832278 0.000146166420624149 0.00243021752092678
"CGI_10014491" 615.393958351685 2.37383507351106 0.520811040719352 4.55795843005226 5.16532574153115e-06 0.000167766823190053
"CGI_10014497" 924.459106383559 2.09820266229454 0.564660749403272 3.71586419724038 0.000202510335714446 0.00312917247253744
"CGI_10014498" 552.130044018029 1.48350220698574 0.51766153476203 2.86577639512604 0.00415987958322916 0.0291834519756989
"CGI_10014502" 33.2695937674007 1.90378161640951 0.695386597110461 2.73773124808602 0.00618646090130106 0.0395358620640697
"CGI_10014506" 290.707450293195 1.28951320954944 0.459547407247411 2.80605045140683 0.00501528391706663 0.0336502198071921
"CGI_10014518" 47.1716858888006 1.32472160476661 0.437805949513632 3.02581910144956 0.0024796060485253 0.0202063408514476
"CGI_10014520" 141.266779398866 -2.08596008644977 0.512800645072722 -4.06777976294073 4.74632081035689e-05 0.000999700703397211
"CGI_10014522" 123.640161000999 -1.52493295301219 0.432388761788969 -3.52676361592498 0.00042067215668904 0.0054361022611005
"CGI_10014525" 95.5605180750768 -1.29294205317515 0.440690900231392 -2.93389777845711 0.00334734430041971 0.0250616012859465
"CGI_10014548" 41.3596711584832 1.4054772162813 0.491524270513593 2.85942587293343 0.00424408594164808 0.0296253842201317
"CGI_10014557" 211.512855735847 0.959099933853081 0.343146893537701 2.79501272462403 0.00518976724366372 0.0345274511088159
"CGI_10014565" 27.4822083134367 -1.70990495432951 0.596077889416496 -2.86859315651408 0.00412301763428355 0.0290569220423363
"CGI_10014566" 34.7162758974563 3.06099756694936 0.614476049578418 4.98147579397027 6.31011785458455e-07 2.96804403543619e-05
"CGI_10014574" 841.802307652347 1.52865549963078 0.392804512643731 3.89164444507605 9.95670840536035e-05 0.00178102460894308
"CGI_10014578" 511.589512644552 2.66491456811306 0.420191430342592 6.34214402216696 2.2658933410306e-10 3.14042438929402e-08
"CGI_10014581" 150.146660840276 -2.10362699241499 0.488581516395135 -4.30558038285203 1.6654849857042e-05 0.000439184747239546
"CGI_10014603" 30.1683145093784 -1.27317953991325 0.478747907961433 -2.65939447199802 0.00782812488212034 0.0464924551389522
"CGI_10014623" 110.089126091224 -1.03640578602482 0.373747383764071 -2.77301148060759 0.00555401612658596 0.0364170158159244
"CGI_10014631" 214.179082311113 -1.14655690615293 0.404925024457784 -2.83152889275794 0.00463260479906448 0.0317634338111083
"CGI_10014651" 88.1749993970468 -1.15609355987711 0.40296859430993 -2.86894208680675 0.00411847200116343 0.0290501078683463
"CGI_10014669" 216.158216149386 1.44951020185531 0.449531468330508 3.22449106230221 0.00126196795758496 0.012411858200386
"CGI_10014683" 336.453509131317 -2.07793374606039 0.482953943403391 -4.30255053187294 1.6884314650994e-05 0.000441081463026544
"CGI_10014695" 18.1246113251854 -1.49940228966327 0.563218381735699 -2.6622041081871 0.00776307889590897 0.0462271106704242
"CGI_10014701" 1056.92198300674 -1.0652006210496 0.342981617295927 -3.1057076161914 0.00189824310098935 0.016787385163937
"CGI_10014708" 85.3599899604989 2.05144561198428 0.514489601301271 3.98734125392558 6.68178836142133e-05 0.00131292802478318
"CGI_10014709" 238.086678589006 2.68840215419183 0.435431246683902 6.17411399541442 6.65355234604407e-10 8.10750982515276e-08
"CGI_10014712" 1946.52215117112 1.86495381457492 0.439263215558616 4.24564076507802 2.17969614919608e-05 0.000543090918508582
"CGI_10014715" 497.492302144515 -0.967195290706386 0.367876842287135 -2.62912795677275 0.00856041438209583 0.0494751046243278
"CGI_10014722" 31.3941487868467 -2.17545767950974 0.507767948623381 -4.2843540743516 1.83270848653263e-05 0.000469981006800656
"CGI_10014740" 293.241505538379 -1.27465455367782 0.469209367974492 -2.71660081975838 0.0065956103528682 0.04129306950575
"CGI_10014743" 50.0074623773636 -1.72658147580127 0.51562506296346 -3.34852124114771 0.000812440527986175 0.00899431111348597
"CGI_10014746" 335.088156462242 0.988927932773224 0.297099231385258 3.32861154895029 0.000872800451406644 0.00950883206438582
"CGI_10014747" 340.382773643258 2.0205132272413 0.449228819687671 4.49773731936003 6.86804788892166e-06 0.000211708450715215
"CGI_10014753" 76.7304229353529 -1.11917744728112 0.364149348307922 -3.07340230727187 0.00211632967643467 0.0180666314501087
"CGI_10014758" 274.011418413749 1.43851627464231 0.345399406094017 4.16479081683987 3.11638161910951e-05 0.000716215502234838
"CGI_10014765" 230.992734942972 2.75155991975094 0.519847115927797 5.29301757275328 1.20314354069959e-07 7.2093313943702e-06
"CGI_10014785" 250.707443212242 2.08331194204135 0.537660872569853 3.87476948449635 0.00010672567886786 0.00188860762721722
"CGI_10014819" 20.2679916071386 -1.73640359398265 0.628289759448434 -2.76369870409318 0.00571502835648211 0.0372440972147485
"CGI_10014829" 113.516641820999 1.6034442594566 0.354880774548492 4.51826183454607 6.23493530532672e-06 0.000195357309856877
"CGI_10014832" 93.9144168386916 1.29494467332145 0.474445761095464 2.72938400868312 0.00634527668484984 0.0401970842603397
"CGI_10014847" 645.983627543292 -1.20327787215154 0.366304386479814 -3.28491253876331 0.001020140332897 0.0106141363232538
"CGI_10014876" 50.9250307243758 -1.87972866974249 0.482907838254593 -3.89252052014008 9.92081053268142e-05 0.00177635341253811
"CGI_10014883" 174.032438697968 -1.86273101419799 0.411881214948625 -4.5224956773771 6.11147351440943e-06 0.000192304875437812
"CGI_10014890" 76.482645376729 -1.25635677762546 0.450907325003838 -2.78628602366298 0.0053315804724316 0.0352487175556071
"CGI_10014894" 84.1321612447084 -1.85416367425703 0.489750850234219 -3.78593252746839 0.000153133224433969 0.00251837574531081
"CGI_10014917" 199.420546929007 -1.41004061816924 0.395998777646577 -3.56071962279562 0.00036983982789564 0.00494074890562475
"CGI_10014918" 324.27920036277 1.69928237017268 0.419047001257472 4.05511163443119 5.01103650874572e-05 0.00104215783336526
"CGI_10014920" 830.629547964053 2.2895261288822 0.413576464353023 5.53591977837476 3.09599259165177e-08 2.21596771663564e-06
"CGI_10014922" 346.721765199433 1.26138850825004 0.431591093880897 2.92264721430543 0.00347069508981112 0.0257515079896243
"CGI_10014927" 788.590175315292 3.50845352056692 0.506985652938136 6.92022249591159 4.50934838215525e-12 8.80341174477535e-10
"CGI_10014928" 231.251995201207 4.22630501336368 0.559089220605822 7.55926756875066 4.05345313443471e-14 1.20646713293109e-11
"CGI_10014935" 48.5175899566311 -1.503316537202 0.412925182141203 -3.64065114509759 0.00027194940580217 0.00391096207854761
"CGI_10014988" 200.599330260637 2.37372910460143 0.39807195877877 5.96306535100766 2.47549356641514e-09 2.6283661515692e-07
"CGI_10014995" 497.98044314028 -1.92709695149002 0.425791551812821 -4.52591636279618 6.01343606064987e-06 0.000190540916434833
"CGI_10015010" 70.83390034891 -1.25194001853344 0.381768694102176 -3.27931555906564 0.00104059206297127 0.0107529820690418
"CGI_10015044" 70.8355525638974 -2.41856567062728 0.489859365382354 -4.93726534908544 7.92256426764323e-07 3.55524128608561e-05
"CGI_10015060" 392.977162574756 -1.00784068163199 0.287401717237469 -3.50673159269696 0.000453646483363988 0.00576128451305174
"CGI_10015072" 648.006917444264 1.41829236936034 0.274682837009306 5.16338182903031 2.4252771206434e-07 1.31442780305676e-05
"CGI_10015073" 297.26082080589 1.28580868622799 0.396661114366092 3.2415798767743 0.00118869116941721 0.0118806377141463
"CGI_10015075" 767.04509242372 -1.10704942670371 0.30365157355057 -3.64578853901226 0.000266573119031328 0.00384766284527481
"CGI_10015082" 118.179479098033 -1.53474893770991 0.446580073405028 -3.4366713364704 0.000588909743348235 0.00709034834232795
"CGI_10015113" 130.915649111534 -1.46065281477226 0.403571067611474 -3.61931994634081 0.000295378251198914 0.00413323061363331
"CGI_10015119" 297.542903479127 1.44159866513283 0.458790379011737 3.14217283334957 0.00167699012767959 0.0153542273112207
"CGI_10015124" 523.00639875232 -0.993164676477369 0.318943410457412 -3.11392129109369 0.00184618732449896 0.016455266108789
"CGI_10015135" 34.9637040181936 1.44678510894473 0.49772061810986 2.90682173151481 0.00365121211490573 0.026708866703557
"CGI_10015146" 163.045065612166 -1.08990557617008 0.340338412188842 -3.20241717401364 0.00136279483486009 0.0130984134577659
"CGI_10015148" 24.4838246808759 -1.64520170672773 0.603409088085043 -2.7265113158121 0.00640077578403733 0.0404780512486875
"CGI_10015154" 68.5369039673985 -1.13533654884719 0.405370184043936 -2.80074014699645 0.00509855559953746 0.0340579012013253
"CGI_10015169" 46.5728716663634 -1.89745656733486 0.495109983760684 -3.83239407317631 0.000126902245955509 0.00215755786359469
"CGI_10015181" 319.497322239388 -0.975921087198329 0.352744201818091 -2.76665380229725 0.00566348628621971 0.0370411588662122
"CGI_10015182" 149.32673495824 1.7879150321588 0.623649747187751 2.86685762356374 0.00414569471872959 0.0291289602605474
"CGI_10015192" 1475.29895545211 1.81357491211004 0.431242348132079 4.20546572006556 2.60545079581385e-05 0.000627381494015866
"CGI_10015193" 79.9649633369204 2.20504966976992 0.448086325713269 4.92103762876472 8.60865755948368e-07 3.78447425302629e-05
"CGI_10015194" 129.67136603078 1.6333220871414 0.346279874674996 4.71676873706381 2.39619796262348e-06 8.89680372380204e-05
"CGI_10015198" 415.197607071207 2.15051618543544 0.37738716406368 5.69843489714602 1.20912288752097e-08 1.01633496045512e-06
"CGI_10015202" 2777.91762417849 1.17838257587479 0.332706936819964 3.54180344761623 0.000397401474072878 0.0051982861406824
"CGI_10015204" 243.903038581154 -1.57777633043887 0.434670361503544 -3.62982266603425 0.000283615999722406 0.0040260610562627
"CGI_10015212" 177.528707723456 -1.12449871152735 0.403982407030619 -2.78353386671643 0.00537702485901437 0.0354742962718986
"CGI_10015221" 88.6664927161317 1.20928408119184 0.441941096627149 2.73630148999714 0.0062134070515267 0.0396522384630997
"CGI_10015224" 303.550093269635 3.02117910730317 0.534847226322088 5.64867677837372 1.61687530083564e-08 1.30471057608764e-06
"CGI_10015226" 721.878208411819 2.02146910170955 0.30744499130374 6.57505947043527 4.86337258247483e-11 7.67820805281853e-09
"CGI_10015227" 39.2700781009653 2.45791464051647 0.534608534194981 4.59759708890099 4.27391482905237e-06 0.000142380179149128
"CGI_10015254" 63.6501400185136 1.52086735846991 0.531134713139333 2.86343054002374 0.00419080687583737 0.0293098188126746
"CGI_10015263" 777.474547698951 2.91242443244057 0.472864318383422 6.1591122848881 7.31538463055372e-10 8.68092309492374e-08
"CGI_10015284" 270.00617455661 2.02008383014801 0.489768563374781 4.12456817609627 3.714309626028e-05 0.000824413271028903
"CGI_10015287" 258.56688697007 2.15912043965768 0.485870301301351 4.44382057078754 8.83753157527846e-06 0.000258380391756451
"CGI_10015294" 103.806960326379 1.28733256747966 0.448772479593867 2.86856397398672 0.00412339801117696 0.0290569220423363
"CGI_10015295" 117.821093360106 1.24646463753205 0.388347670394429 3.20966168347571 0.00132891284252228 0.0128433560305879
"CGI_10015299" 69.2892048748578 -1.58755699672581 0.434631798745668 -3.6526480605134 0.000259549850858476 0.00376725357066171
"CGI_10015300" 139.767778279096 -1.44923003674977 0.439462638965048 -3.29773206696881 0.000974690931325692 0.0102946413898483
"CGI_10015302" 113.751761073046 -1.69524991657714 0.388221518837125 -4.36670775400363 1.26133312239005e-05 0.000348663312138273
"CGI_10015318" 91.9842006318554 -1.51964637962601 0.393047201827041 -3.86632031105191 0.000110489803111176 0.00193634446456228
"CGI_10015319" 39.5892902074891 1.53019680202239 0.475912514357838 3.21529011290474 0.00130312750625169 0.0126589529178735
